epoch,accuracy,loss,learning_rate
1575,1.000,0.001,0.049960680944096995
1580,1.000,0.001,0.04996055614092674
1585,1.000,0.001,0.04996043133838001
1590,1.000,0.001,0.049960306536456785
1595,1.000,0.001,0.04996018173515709
1600,1.000,0.001,0.049960056934480884
1605,1.000,0.001,0.049959932134428196
1610,1.000,0.001,0.049959807334998996
1615,1.000,0.001,0.04995968253619329
1620,1.000,0.001,0.049959557738011084
1625,1.000,0.001,0.04995943294045235
1630,1.000,0.001,0.04995930814351711
1635,1.000,0.001,0.04995918334720534
1640,1.000,0.001,0.049959058551517034
1645,1.000,0.001,0.04995893375645219
1650,1.000,0.001,0.049958808962010826
1655,1.000,0.001,0.04995868416819291
1660,1.000,0.001,0.049958559374998435
1665,1.000,0.001,0.04995843458242743
1670,1.000,0.001,0.04995830979047985
1675,1.000,0.001,0.04995818499915571
1680,1.000,0.001,0.049958060208455
1685,1.000,0.001,0.04995793541837773
1690,1.000,0.001,0.04995781062892388
1695,1.000,0.001,0.04995768584009344
1700,1.000,0.001,0.04995756105188642
1705,1.000,0.001,0.04995743626430282
1710,1.000,0.001,0.049957311477342614
1715,1.000,0.001,0.0499571866910058
1720,1.000,0.001,0.0499570619052924
1725,1.000,0.001,0.04995693712020239
1730,1.000,0.001,0.04995681233573576
1735,1.000,0.001,0.04995668755189251
1740,1.000,0.001,0.049956562768672635
1745,1.000,0.001,0.049956437986076144
1750,1.000,0.001,0.04995631320410302
1755,1.000,0.001,0.04995618842275325
1760,1.000,0.001,0.04995606364202684
1765,1.000,0.001,0.04995593886192379
1770,1.000,0.001,0.04995581408244408
1775,1.000,0.001,0.049955689303587715
1780,1.000,0.001,0.0499555645253547
1785,1.000,0.001,0.04995543974774502
1790,1.000,0.001,0.04995531497075866
1795,1.000,0.001,0.049955190194395635
1800,1.000,0.001,0.049955065418655915
1805,1.000,0.001,0.04995494064353953
1810,1.000,0.001,0.049954815869046446
1815,1.000,0.001,0.049954691095176675
1820,1.000,0.001,0.04995456632193021
1825,1.000,0.001,0.04995444154930703
1830,1.000,0.001,0.04995431677730716
1835,1.000,0.001,0.04995419200593056
1840,1.000,0.001,0.04995406723517726
1845,1.000,0.001,0.049953942465047224
1850,1.000,0.001,0.04995381769554048
1855,1.000,0.001,0.049953692926656995
1860,1.000,0.001,0.04995356815839677
1865,1.000,0.001,0.04995344339075982
1870,1.000,0.001,0.04995331862374611
1875,1.000,0.001,0.049953193857355666
1880,1.000,0.001,0.04995306909158845
1885,1.000,0.001,0.04995294432644449
1890,1.000,0.001,0.04995281956192377
1895,1.000,0.001,0.049952694798026276
1900,1.000,0.001,0.04995257003475201
1905,1.000,0.001,0.049952445272100965
1910,1.000,0.001,0.049952320510073145
1915,1.000,0.001,0.04995219574866852
1920,1.000,0.001,0.04995207098788712
1925,1.000,0.001,0.04995194622772893
1930,1.000,0.001,0.04995182146819393
1935,1.000,0.001,0.04995169670928213
1940,1.000,0.001,0.049951571950993506
1945,1.000,0.001,0.049951447193328086
1950,1.000,0.001,0.04995132243628583
1955,1.000,0.001,0.04995119767986678
1960,1.000,0.001,0.04995107292407088
1965,1.000,0.001,0.04995094816889814
1970,1.000,0.001,0.04995082341434858
1975,1.000,0.001,0.04995069866042216
1980,1.000,0.001,0.049950573907118906
1985,1.000,0.001,0.049950449154438796
1990,1.000,0.001,0.049950324402381834
1995,1.000,0.001,0.04995019965094801
2000,1.000,0.001,0.04995007490013731
2005,1.000,0.001,0.049949950149949754
2010,1.000,0.001,0.04994982540038531
2015,1.000,0.001,0.049949700651443996
2020,1.000,0.001,0.04994957590312579
2025,1.000,0.001,0.0499494511554307
2030,1.000,0.001,0.049949326408358724
2035,1.000,0.001,0.04994920166190984
2040,1.000,0.001,0.04994907691608406
2045,1.000,0.001,0.049948952170881356
2050,1.000,0.001,0.04994882742630176
2055,1.000,0.001,0.04994870268234524
2060,1.000,0.000,0.049948577939011786
2065,1.000,0.001,0.04994845319630142
2070,1.000,0.001,0.04994832845421412
2075,1.000,0.001,0.04994820371274988
2080,1.000,0.000,0.0499480789719087
2085,1.000,0.000,0.04994795423169058
2090,1.000,0.000,0.049947829492095516
2095,1.000,0.000,0.04994770475312348
2100,1.000,0.000,0.0499475800147745
2105,1.000,0.000,0.049947455277048546
2110,1.000,0.000,0.04994733053994563
2115,1.000,0.000,0.04994720580346573
2120,1.000,0.000,0.04994708106760887
2125,1.000,0.000,0.04994695633237503
2130,1.000,0.000,0.04994683159776418
2135,1.000,0.000,0.049946706863776356
2140,1.000,0.000,0.049946582130411525
2145,1.000,0.000,0.0499464573976697
2150,1.000,0.000,0.04994633266555087
2155,1.000,0.000,0.04994620793405502
2160,1.000,0.000,0.04994608320318217
2165,1.000,0.000,0.04994595847293229
2170,1.000,0.000,0.04994583374330539
2175,1.000,0.000,0.049945709014301454
2180,1.000,0.000,0.0499455842859205
2185,1.000,0.000,0.049945459558162486
2190,1.000,0.000,0.04994533483102744
2195,1.000,0.000,0.04994521010451536
2200,1.000,0.000,0.0499450853786262
2205,1.000,0.000,0.04994496065336
2210,1.000,0.000,0.049944835928716735
2215,1.000,0.000,0.0499447112046964
2220,1.000,0.000,0.04994458648129899
2225,1.000,0.000,0.04994446175852452
2230,1.000,0.000,0.049944337036372966
2235,1.000,0.000,0.04994421231484432
2240,1.000,0.000,0.04994408759393859
2245,1.000,0.000,0.04994396287365576
2250,1.000,0.000,0.049943838153995834
2255,1.000,0.000,0.0499437134349588
2260,1.000,0.000,0.04994358871654467
2265,1.000,0.000,0.04994346399875342
2270,1.000,0.000,0.04994333928158504
2275,1.000,0.000,0.049943214565039556
2280,1.000,0.000,0.04994308984911693
2285,1.000,0.000,0.049942965133817185
2290,1.000,0.000,0.049942840419140294
2295,1.000,0.000,0.049942715705086266
2300,1.000,0.000,0.0499425909916551
2305,1.000,0.000,0.04994246627884677
2310,1.000,0.000,0.049942341566661295
2315,1.000,0.000,0.04994221685509865
2320,1.000,0.000,0.04994209214415885
2325,1.000,0.000,0.049941967433841876
2330,1.000,0.000,0.04994184272414773
2335,1.000,0.000,0.04994171801507641
2340,1.000,0.000,0.049941593306627896
2345,1.000,0.000,0.04994146859880221
2350,1.000,0.000,0.049941343891599314
2355,1.000,0.000,0.04994121918501923
2360,1.000,0.000,0.04994109447906195
2365,1.000,0.000,0.04994096977372746
2370,1.000,0.000,0.049940845069015756
2375,1.000,0.000,0.04994072036492683
2380,1.000,0.000,0.049940595661460696
2385,1.000,0.000,0.049940470958617325
2390,1.000,0.000,0.049940346256396734
2395,1.000,0.000,0.049940221554798915
2400,1.000,0.000,0.04994009685382384
2405,1.000,0.000,0.04993997215347153
2410,1.000,0.000,0.04993984745374197
2415,1.000,0.000,0.04993972275463516
2420,1.000,0.000,0.049939598056151085
2425,1.000,0.000,0.04993947335828976
2430,1.000,0.000,0.04993934866105116
2435,1.000,0.000,0.049939223964435286
2440,1.000,0.000,0.049939099268442144
2445,1.000,0.000,0.049938974573071705
2450,1.000,0.000,0.049938849878324
2455,1.000,0.000,0.049938725184198986
2460,1.000,0.000,0.04993860049069669
2465,1.000,0.000,0.0499384757978171
2470,1.000,0.000,0.04993835110556019
2475,1.000,0.000,0.04993822641392598
2480,1.000,0.000,0.04993810172291445
2485,1.000,0.000,0.04993797703252561
2490,1.000,0.000,0.04993785234275944
2495,1.000,0.000,0.04993772765361595
2500,1.000,0.000,0.04993760296509512
2505,1.000,0.000,0.04993747827719695
2510,1.000,0.000,0.04993735358992145
2515,1.000,0.000,0.04993722890326859
2520,1.000,0.000,0.04993710421723839
2525,1.000,0.000,0.04993697953183083
2530,1.000,0.000,0.04993685484704591
2535,1.000,0.000,0.049936730162883636
2540,1.000,0.000,0.049936605479343976
2545,1.000,0.000,0.04993648079642695
2550,1.000,0.000,0.04993635611413254
2555,1.000,0.000,0.04993623143246075
2560,1.000,0.000,0.049936106751411566
2565,1.000,0.000,0.049935982070985
2570,1.000,0.000,0.04993585739118103
2575,1.000,0.000,0.04993573271199966
2580,1.000,0.000,0.04993560803344088
2585,1.000,0.000,0.049935483355504684
2590,1.000,0.000,0.049935358678191086
2595,1.000,0.000,0.04993523400150005
2600,1.000,0.000,0.049935109325431604
2605,1.000,0.000,0.04993498464998573
2610,1.000,0.000,0.0499348599751624
2615,1.000,0.000,0.04993473530096165
2620,1.000,0.000,0.04993461062738344
2625,1.000,0.000,0.049934485954427794
2630,1.000,0.000,0.049934361282094684
2635,1.000,0.000,0.049934236610384125
2640,1.000,0.000,0.04993411193929611
2645,1.000,0.000,0.04993398726883061
2650,1.000,0.000,0.04993386259898765
2655,1.000,0.000,0.0499337379297672
2660,1.000,0.000,0.049933613261169275
2665,1.000,0.000,0.04993348859319386
2670,1.000,0.000,0.04993336392584097
2675,1.000,0.000,0.04993323925911058
2680,1.000,0.000,0.049933114593002675
2685,1.000,0.000,0.049932989927517275
2690,1.000,0.000,0.04993286526265436
2695,1.000,0.000,0.04993274059841394
2700,1.000,0.000,0.049932615934796004
2705,1.000,0.000,0.04993249127180052
2710,1.000,0.000,0.04993236660942754
2715,1.000,0.000,0.049932241947677
2720,1.000,0.000,0.04993211728654894
2725,1.000,0.000,0.04993199262604333
2730,1.000,0.000,0.04993186796616018
2735,1.000,0.000,0.04993174330689948
2740,1.000,0.000,0.049931618648261206
2745,1.000,0.000,0.049931493990245386
2750,1.000,0.000,0.049931369332852
2755,1.000,0.000,0.04993124467608104
2760,1.000,0.000,0.0499311200199325
2765,1.000,0.000,0.04993099536440639
2770,1.000,0.000,0.0499308707095027
2775,1.000,0.000,0.04993074605522141
2780,1.000,0.000,0.049930621401562535
2785,1.000,0.000,0.04993049674852605
2790,1.000,0.000,0.04993037209611198
2795,1.000,0.000,0.049930247444320286
2800,1.000,0.000,0.04993012279315098
2805,1.000,0.000,0.04992999814260408
2810,1.000,0.000,0.04992987349267953
2815,1.000,0.000,0.04992974884337737
2820,1.000,0.000,0.04992962419469757
2825,1.000,0.000,0.049929499546640145
2830,1.000,0.000,0.04992937489920507
2835,1.000,0.000,0.049929250252392365
2840,1.000,0.000,0.049929125606202
2845,1.000,0.000,0.04992900096063398
2850,1.000,0.000,0.049928876315688306
2855,1.000,0.000,0.04992875167136496
2860,1.000,0.000,0.04992862702766396
2865,1.000,0.000,0.04992850238458527
2870,1.000,0.000,0.04992837774212892
2875,1.000,0.000,0.04992825310029488
2880,1.000,0.000,0.04992812845908315
2885,1.000,0.000,0.04992800381849374
2890,1.000,0.000,0.04992787917852662
2895,1.000,0.000,0.04992775453918181
2900,1.000,0.000,0.049927629900459285
2905,1.000,0.000,0.04992750526235906
2910,1.000,0.000,0.04992738062488111
2915,1.000,0.000,0.04992725598802544
2920,1.000,0.000,0.04992713135179207
2925,1.000,0.000,0.049927006716180944
2930,1.000,0.000,0.0499268820811921
2935,1.000,0.000,0.04992675744682551
2940,1.000,0.000,0.049926632813081184
2945,1.000,0.000,0.04992650817995911
2950,1.000,0.000,0.04992638354745927
2955,1.000,0.000,0.049926258915581695
2960,1.000,0.000,0.04992613428432634
2965,1.000,0.000,0.04992600965369323
2970,1.000,0.000,0.04992588502368234
2975,1.000,0.000,0.04992576039429369
2980,1.000,0.000,0.04992563576552725
2985,1.000,0.000,0.04992551113738303
2990,1.000,0.000,0.04992538650986102
2995,1.000,0.000,0.0499252618829612
3000,1.000,0.000,0.049925137256683606
